"Sorting Lab","Year Month of Tow ","Tow Collection Day",Ship,"Station Line","Station Number","Latitude (º)","Longitude (º)","Max Tow Depth (m)","Volume Water Filtered (ml/1000m3)","Aliquot %","Aliquot Adjustment Value","Total Phyllosoma","Stage 1","Stage 2","Stage 3","Stage 4","Stage 5","Stage 6","Stage 7","Stage 8","Stage 9","Stage 10","Stage 11","Study Flag"
TK,0107,2001-07-22,32NM,83.3,42,34.17842,-119.50851,210.3,429.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0107,2001-07-23,32NM,80,55,34.31667,-120.80245,197.8,431.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0107,2001-07-23,32NM,80,60,34.15,-121.15,220.4,411.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0107,2001-07-25,32NM,76.7,60,34.72158,-121.54828,214.1,431,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0107,2001-07-26,32NM,76.7,49,35.08824,-120.7774,59.1,141.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0107,2001-07-26,32NM,76.7,51,35.02158,-120.91782,213,414.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0107,2001-07-26,32NM,76.7,55,34.88824,-121.19831,195.5,457,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-08,32NM,86.7,35,33.82286,-118.62873,199.3,421,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-08,32NM,90,28,33.48462,-117.76808,71.4,144.9,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-08,32NM,86.7,33,33.88953,-118.49033,38.4,97,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-02,32NM,93.3,26.7,32.95637,-117.30538,70.8,151.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-02,32NM,93.3,28,32.91304,-117.39438,209.7,402.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-02,32NM,93.3,30,32.84637,-117.53122,210,414.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-02,32NM,93.3,35,32.67971,-117.87286,203.9,401.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-03,32NM,93.3,40,32.51304,-118.21387,200.6,423.2,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-03,32NM,93.3,45,32.34637,-118.55423,214.4,392.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-03,32NM,93.3,50,32.17971,-118.89396,210.4,399.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-03,32NM,93.3,55,32.01304,-119.23306,216.3,419.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-03,32NM,93.3,60,31.84637,-119.57154,219,381.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-07,32NM,90,45,32.91795,-118.93551,215.9,386.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-07,32NM,90,53,32.65128,-119.48228,218.4,371.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-07,32NM,90,60,32.41795,-119.95935,214.7,384,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-08,32NM,90,30,33.41795,-117.90582,204.9,396.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-08,32NM,90,35,33.25128,-118.24971,207.3,370.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-08,32NM,90,37,33.18462,-118.38708,207,393.2,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-09,32NM,86.7,40,33.65619,-118.97425,208.3,384.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-09,32NM,86.7,45,33.48953,-119.3191,206.6,420.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-09,32NM,86.7,50,33.32286,-119.66327,58.2,127.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-09,32NM,86.7,55,33.15619,-120.00678,212.9,433.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-09,32NM,86.7,60,32.98953,-120.34964,216.7,406,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-12,32NM,83.3,55,33.74509,-120.40923,210.8,391.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-12,32NM,83.3,60,33.57842,-120.75443,207,411.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-13,32NM,80,51,34.45,-120.52391,65.8,137.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-13,32NM,81.8,46.9,34.2749,-120.02524,215.5,391.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-13,32NM,83.3,40.6,34.22509,-119.41124,33.4,74.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-13,32NM,83.3,42,34.17842,-119.50851,114.7,232.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-13,32NM,83.3,51,33.87842,-120.13258,115.4,257.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-14,32NM,80,55,34.31667,-120.80245,213.2,426.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-14,32NM,80,60,34.15,-121.15,211.2,406.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-16,32NM,76.7,51,35.02158,-120.91782,204.3,422.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-16,32NM,76.7,55,34.88824,-121.19831,210.6,402.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-16,32NM,76.7,60,34.72158,-121.54828,215.4,377.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0207,2002-07-17,32NM,76.7,49,35.08824,-120.7774,62.1,141.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-22,32NM,90,37,33.18462,-118.38708,207.6,467.1,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-26,32NM,80,55,34.31667,-120.80245,206.3,489.5,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-26,32NM,83.3,42,34.17842,-119.50851,68.7,158.6,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-17,32NM,93.3,30,32.84637,-117.53122,218.4,447.8,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-22,32NM,86.7,35,33.82286,-118.62873,210.3,465.1,50,2,4,4,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-26,32NM,80,51,34.45,-120.52391,55.9,135.6,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-22,32NM,86.7,33,33.88953,-118.49033,47.7,118.5,100,"No Adjustment",6,6,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-17,32NM,93.3,26.7,32.95637,-117.30538,40.7,112.5,100,"No Adjustment",12,12,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-17,32NM,93.3,28,32.91304,-117.39438,203.8,469.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-17,32NM,93.3,35,32.67971,-117.87286,198.2,483.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-18,32NM,93.3,40,32.51304,-118.21387,200.4,478.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-18,32NM,93.3,45,32.34637,-118.55423,207,458.2,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-18,32NM,93.3,50,32.17971,-118.89396,209.6,452.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-18,32NM,93.3,55,32.01304,-119.23306,207.5,460.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-18,32NM,93.3,60,31.84637,-119.57154,204.6,466.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-21,32NM,90,45,32.91795,-118.93551,212,449.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-21,32NM,90,53,32.65128,-119.48228,210.2,448,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-21,32NM,90,60,32.41795,-119.95935,207.6,424,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-22,32NM,86.7,40,33.65619,-118.97425,204.1,455.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-22,32NM,90,28,33.48462,-117.76808,74,180.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-22,32NM,90,30,33.41795,-117.90582,200.1,438.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-22,32NM,90,35,33.25128,-118.24971,203.5,457.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-23,32NM,86.7,45,33.48953,-119.3191,201.8,429.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-23,32NM,86.7,50,33.32286,-119.66327,63.4,140.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-23,32NM,86.7,55,33.15619,-120.00678,209.2,436.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-23,32NM,86.7,60,32.98953,-120.34964,213.6,456.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-25,32NM,83.3,55,33.74509,-120.40923,196.3,469.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-25,32NM,83.3,60,33.57842,-120.75443,210,457,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-26,32NM,80,60,34.15,-121.15,201.9,461.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-26,32NM,81.8,46.9,34.2749,-120.02524,215.6,432.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-26,32NM,83.3,40.6,34.22509,-119.41124,25.3,75.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-26,32NM,83.3,51,33.87842,-120.13258,104,243.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-29,32NM,76.7,49,35.08824,-120.7774,48.6,123.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-29,32NM,76.7,51,35.02158,-120.91782,208.9,417.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-29,32NM,76.7,55,34.88824,-121.19831,202.8,449,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0307,2003-07-29,32NM,76.7,60,34.72158,-121.54828,211.2,443.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-13,31JD,93.3,30,32.84637,-117.53122,213.5,422.5,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-18,31JD,90,27.7,33.49462,-117.74741,14.1,54,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-19,31JD,86.7,55,33.15619,-120.00678,211.6,425.9,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-20,31JD,86.7,60,32.98953,-120.34964,216.1,347.1,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-23,31JD,81.8,46.9,34.2749,-120.02524,209.9,392.6,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-19,31JD,86.7,50,33.32286,-119.66327,42,120.7,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-18,31JD,90,28,33.48462,-117.76808,64.8,156.3,100,"No Adjustment",3,3,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-19,31JD,86.7,33,33.88953,-118.49033,34.1,75.8,100,"No Adjustment",3,3,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-19,31JD,86.7,35,33.82286,-118.62873,209.1,433.3,100,"No Adjustment",3,3,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-23,31JD,83.3,51,33.87842,-120.13258,112.3,167.6,100,"No Adjustment",3,2,1,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-26,31JD,76.7,55,34.88824,-121.19831,209,427.1,100,"No Adjustment",3,3,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-13,31JD,93.3,28,32.91304,-117.39438,210.3,435,100,"No Adjustment",4,4,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-18,31JD,90,30,33.41795,-117.90582,207.3,431,100,"No Adjustment",4,4,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-23,31JD,83.3,42,34.17842,-119.50851,147.1,293,100,"No Adjustment",4,4,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-13,31JD,93.3,35,32.67971,-117.87286,219.9,414.9,100,"No Adjustment",8,8,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-18,31JD,90,45,32.91795,-118.93551,214.1,424.6,100,"No Adjustment",8,8,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-12,31JD,93.3,26.7,32.95637,-117.30538,55.4,133.3,100,"No Adjustment",11,11,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-18,31JD,90,35,33.25128,-118.24971,211.7,414,100,"No Adjustment",44,43,1,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-18,31JD,90,37,33.18462,-118.38708,211.1,424.3,100,"No Adjustment",46,44,2,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-12,31JD,93.4,26.4,32.94905,-117.27357,11.2,40.9,100,"No Adjustment",56,56,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-13,31JD,93.3,40,32.51304,-118.21387,212.2,430.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-13,31JD,93.3,45,32.34637,-118.55423,192,481.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-13,31JD,93.3,50,32.17971,-118.89396,209,454.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-14,31JD,93.3,55,32.01304,-119.23306,212.7,426.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-14,31JD,93.3,60,31.84637,-119.57154,207.5,437,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-17,31JD,90,53,32.65128,-119.48228,210.9,432.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-17,31JD,90,60,32.41795,-119.95935,207.1,398.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-18,31JD,88.5,30.1,33.67442,-118.08369,17.1,47.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-19,31JD,86.7,40,33.65619,-118.97425,211.3,429.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-19,31JD,86.7,45,33.48953,-119.3191,209.4,422.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-23,31JD,83.3,39.4,34.26509,-119.32781,11.4,37.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-23,31JD,83.3,40.6,34.22509,-119.41124,20.5,53.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-24,31JD,80,55,34.31667,-120.80245,202.8,410.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-24,31JD,80,60,34.15,-121.15,210.5,395.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-24,31JD,80,51,34.45,-120.52391,62.9,138,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-23,31JD,83.3,55,33.74509,-120.40923,194.7,437.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-26,31JD,76.7,60,34.72158,-121.54828,208,421.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-27,31JD,76.7,49,35.08824,-120.7774,50,117.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-23,31JD,83.3,60,33.57842,-120.75443,211.2,419.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-27,31JD,76.7,51,35.02158,-120.91782,211.7,422.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-27,31JD,80,50.5,34.46667,-120.48906,16.9,79.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-27,31JD,81.7,43.5,34.40555,-119.80037,19.7,54.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-27,31JD,85.4,35.8,34.02136,-118.83413,14.9,41.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0407,2004-07-28,31JD,91.7,26.4,33.2435,-117.46542,6.3,45.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-07,32NM,88.5,30.1,33.67442,-118.08369,11.7,41.1,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-11,32NM,83.3,55,33.74509,-120.40923,203.5,451.4,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-01,32NM,91.7,26.4,33.2435,-117.46542,13.1,38.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-01,32NM,93.3,26.7,32.95637,-117.30538,33.6,88.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-01,32NM,93.3,28,32.91304,-117.39438,212.1,402.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-01,32NM,93.3,30,32.84637,-117.53122,204.7,383.2,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-01,32NM,93.4,26.4,32.94905,-117.27357,12.9,45.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-02,32NM,93.3,35,32.67971,-117.87286,207.1,408.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-02,32NM,93.3,40,32.51304,-118.21387,212.7,383,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-02,32NM,93.3,45,32.34637,-118.55423,209.6,427.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-02,32NM,93.3,50,32.17971,-118.89396,215.6,401.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-02,32NM,93.3,55,32.01304,-119.23306,216.7,380.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-02,32NM,93.3,60,31.84637,-119.57154,217.7,425.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-06,32NM,90,45,32.91795,-118.93551,214.7,408.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-06,32NM,90,53,32.65128,-119.48228,211.3,407.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-06,32NM,90,60,32.41795,-119.95935,213.4,480.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-07,32NM,86.7,33,33.88953,-118.49033,39.4,104,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-07,32NM,86.7,35,33.82286,-118.62873,213.8,414.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-07,32NM,86.8,32.5,33.88887,-118.44424,13.7,39,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-07,32NM,90,27.7,33.49462,-117.74741,13.5,42.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-07,32NM,90,28,33.48462,-117.76808,59.4,141.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-07,32NM,90,30,33.41795,-117.90582,223.8,313.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-07,32NM,90,35,33.25128,-118.24971,204.8,400.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-07,32NM,90,37,33.18462,-118.38708,203.2,356.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-08,32NM,86.7,40,33.65619,-118.97425,201.1,432.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-08,32NM,86.7,45,33.48953,-119.3191,206.9,391.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-08,32NM,86.7,50,33.32286,-119.66327,50.3,118.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-08,32NM,86.7,55,33.15619,-120.00678,213.6,412.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-08,32NM,86.7,60,32.98953,-120.34964,214.2,457.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-11,32NM,83.3,60,33.57842,-120.75443,209.2,443.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-12,32NM,80,50.5,34.46667,-120.48906,13.1,58.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-12,32NM,80,51,34.45,-120.52391,43.5,157.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-12,32NM,81.7,43.5,34.40555,-119.80037,13.5,45.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-12,32NM,81.8,46.9,34.2749,-120.02524,200.7,449.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-12,32NM,83.3,39.4,34.26509,-119.32781,13.9,51.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-12,32NM,83.3,40.6,34.22509,-119.41124,20.6,60.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-12,32NM,83.3,42,34.17842,-119.50851,78,205.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-12,32NM,83.3,51,33.87842,-120.13258,76.6,160.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-13,32NM,80,55,34.31667,-120.80245,209.7,426.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-13,32NM,80,60,34.15,-121.15,210.7,453,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-15,32NM,76.7,51,35.02158,-120.91782,209,419.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-15,32NM,76.7,55,34.88824,-121.19831,202.6,457.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-15,32NM,76.7,60,34.72158,-121.54828,208.7,416.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-16,32NM,76.7,49,35.08824,-120.7774,39.9,104.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0507,2005-07-16,32NM,85.4,35.8,34.02136,-118.83413,13,44.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
Fisheries,0707,2007-07-04,32NM,90,27.7,33.49462,-117.74741,13.5,46.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
Fisheries,0707,2007-07-04,32NM,90,28,33.48462,-117.76808,40.7,100.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
Fisheries,0707,2007-07-04,32NM,90,30,33.41795,-117.90582,210.6,423,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
Fisheries,0707,2007-07-04,32NM,88.5,30.1,33.67442,-118.08369,13,46.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
Fisheries,0707,2007-07-04,32NM,86.8,32.5,33.88887,-118.44424,13.3,48.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
Fisheries,0707,2007-07-05,32NM,86.7,33,33.88953,-118.49033,31.3,91.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
Fisheries,0707,2007-07-05,32NM,86.7,35,33.82286,-118.62873,211.7,426.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
Fisheries,0707,2007-07-04,32NM,90,35,33.25128,-118.24971,141.7,298.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
Fisheries,0707,2007-07-04,32NM,90,37,33.18462,-118.38708,207.5,417.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
Fisheries,0707,2007-07-09,32NM,83.3,39.4,34.26509,-119.32781,17.6,61.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
